99810 9099
15 3262 1.0
15 3265 4.0
15 3266 5.0
15 3267 3.0
15 3272 2.0
15 3273 1.0
15 3275 0.5
15 3285 2.0
15 3286 3.0
15 3298 4.0
15 3300 5.0
15 3301 4.0
15 3307 3.0
15 3316 1.5
15 3317 5.0
15 3318 3.0
15 3320 5.0
15 3328 4.0
15 3358 2.5
15 3361 3.0
15 3362 3.5
15 3386 3.0
15 3390 1.0
15 3408 2.0
15 3409 4.0
15 3418 1.0
15 3421 1.5
15 3429 3.0
15 3435 2.5
15 3448 2.5
15 3461 3.0
15 3462 1.5
15 3471 4.0
15 3476 4.5
15 3477 3.0
15 3481 5.0
15 3484 0.5
15 3489 2.0
15 3499 3.0
15 3504 4.0
15 3505 4.0
15 3510 2.0
15 3512 3.0
15 3527 3.0
15 3534 1.0
15 3535 1.0
15 3536 4.0
15 3538 1.5
15 3543 2.0
15 3552 2.0
15 3555 1.0
15 3556 3.0
15 3566 3.0
15 3569 4.0
15 3571 4.0
15 3577 3.5
15 3578 2.0
15 3598 3.0
15 3617 4.0
15 3618 2.0
15 3623 1.0
15 3624 2.0
15 3626 3.0
15 3633 4.0
15 3634 2.0
15 3635 3.5
15 3638 3.5
15 3639 2.0
15 3671 2.0
15 3683 4.0
15 3707 5.0
15 3717 1.0
15 3728 4.0
15 3730 5.0
15 3735 2.0
15 3742 2.5
15 3745 1.0
15 3747 2.0
15 3751 1.0
15 3752 1.0
15 3755 1.5
15 3763 2.0
15 3783 2.0
15 3785 4.0
15 3786 2.0
15 3787 3.0
15 3788 3.0
15 3793 2.0
15 3794 4.0
15 3798 2.0
15 3800 2.0
15 3801 3.0
15 3823 2.0
15 3825 1.0
15 3826 1.0
15 3827 2.5
15 3852 3.0
15 3854 3.0
15 3861 3.0
15 3863 2.0
15 3868 4.0
15 3882 4.0
15 3892 1.0
15 3893 1.0
15 3896 3.0
15 3897 3.0
15 3910 2.0
15 3911 2.0
15 3915 5.0
15 3943 3.0
15 3948 5.0
15 3949 5.0
15 3952 4.0
15 3956 1.0
15 3967 1.0
15 3968 2.5
15 3969 1.0
15 3977 3.0
15 3979 1.0
15 3981 1.0
15 3983 5.0
15 3984 4.0
15 3986 1.0
15 3987 4.0
15 3988 1.0
15 3989 3.0
15 3990 1.0
15 3993 1.0
15 3994 4.0
15 3996 5.0
15 3998 1.0
15 3999 3.0
15 4005 3.5
15 4006 3.0
15 4007 3.5
15 4010 2.0
15 4011 1.0
15 4014 2.0
15 4015 5.0
15 4017 4.0
15 4018 1.0
15 4019 2.0
15 4020 3.0
15 4021 3.0
15 4022 3.0
15 4023 2.0
15 4025 1.0
15 4027 3.0
15 4029 4.0
15 4030 2.0
15 4033 4.0
15 4034 4.0
15 4036 1.0
15 4037 3.0
15 4052 1.0
15 4055 1.0
15 4056 5.0
15 4066 4.0
15 4079 4.0
15 4082 1.0
15 4085 3.0
15 4121 3.0
15 4144 4.0
15 4148 1.0
15 4149 1.0
15 4158 2.0
15 4161 3.0
15 4167 1.0
15 4168 3.0
15 4210 4.5
15 4223 1.0
15 4225 1.0
15 4226 5.0
15 4232 3.0
15 4235 4.0
15 4238 3.0
15 4239 1.0
15 4246 2.0
15 4247 1.0
15 4262 3.0
15 4270 1.5
15 4271 4.0
15 4299 2.5
15 4302 5.0
15 4306 1.0
15 4308 2.0
15 4310 3.0
15 4321 2.0
15 4322 4.0
15 4343 1.0
15 4344 2.0
15 4351 3.0
15 4361 5.0
15 4367 1.0
15 4369 3.0
15 4370 1.0
15 4372 3.0
15 4378 3.0
15 4380 2.0
15 4381 2.0
15 4383 3.0
15 4386 1.0
15 4388 3.0
15 4410 3.0
15 4446 4.0
15 4447 1.5
15 4448 1.0
15 4450 2.0
15 4451 2.5
15 4489 4.5
15 4546 3.0
15 4571 3.0
15 4621 3.0
15 4623 4.0
15 4638 1.0
15 4639 1.0
15 4641 3.0
15 4642 1.5
15 4643 3.0
15 4654 1.0
15 4658 2.0
15 4666 1.0
15 4675 2.0
15 4678 4.0
15 4679 3.0
15 4700 2.0
15 4701 3.0
15 4713 4.0
15 4718 4.0
15 4719 2.0
15 4720 2.0
15 4723 3.5
15 4727 3.0
15 4728 4.0
15 4731 5.0
15 4734 1.0
15 4738 3.5
15 4744 1.0
15 4776 2.5
15 4816 3.0
15 4823 2.5
15 4844 2.0
15 4848 2.0
15 4873 5.0
15 4878 4.0
15 4881 1.5
15 4886 5.0
15 4888 3.0
15 4890 3.0
15 4896 1.0
15 4901 4.0
15 4902 2.0
15 4903 5.0
15 4914 4.0
15 4958 1.0
15 4963 4.0
15 4973 2.0
15 4974 2.0
15 4975 1.0
15 4979 5.0
15 4992 1.5
15 4993 5.0
15 4995 1.0
15 5000 3.5
15 5008 3.5
15 5010 4.5
15 5013 2.0
15 5015 1.0
15 5026 2.0
15 5060 1.5
15 5066 3.0
15 5071 5.0
15 5074 1.0
15 5075 4.0
15 5110 1.5
15 5120 3.0
15 5128 1.0
15 5135 4.0
15 5170 2.0
15 5171 0.5
15 5218 1.0
15 5219 1.0
15 5220 3.0
15 5222 2.0
15 5225 1.5
15 5254 1.0
15 5266 1.0
15 5269 4.5
15 5279 0.5
15 5283 3.0
15 5291 3.5
15 5293 3.0
15 5296 1.5
15 5298 2.5
15 5299 0.5
15 5308 2.5
15 5313 1.0
15 5319 3.5
15 5339 3.5
15 5346 3.5
15 5349 1.0
15 5363 1.0
15 5364 2.5
15 5377 4.0
15 5378 3.0
15 5388 2.0
15 5391 2.5
15 5400 3.0
15 5410 2.0
15 5416 1.5
15 5418 2.0
15 5419 1.0
15 5444 1.0
15 5445 5.0
15 5449 2.0
15 5458 1.0
15 5459 1.0
15 5463 1.0
15 5464 0.5
15 5477 5.0
15 5478 2.0
15 5481 2.0
15 5500 4.0
15 5502 1.0
15 5504 2.0
15 5507 1.0
15 5508 3.0
15 5515 4.0
15 5524 1.0
15 5528 1.0
15 5541 3.0
15 5553 2.0
15 5568 3.0
15 5577 2.5
15 5617 3.5
15 5618 1.5
15 5620 0.5
15 5630 1.5
15 5650 3.0
15 5662 4.0
15 5669 4.0
15 5673 3.5
15 5679 4.0
15 5791 2.0
15 5792 4.0
15 5809 3.0
15 5816 1.0
15 5872 3.0
15 5878 1.0
15 5893 5.0
15 5902 4.0
15 5903 2.0
15 5909 1.0
15 5945 1.0
15 5952 5.0
15 5954 1.0
15 5956 2.5
15 5957 4.5
15 5959 3.0
15 5968 3.0
15 5989 2.5
15 5991 1.0
15 5995 4.0
15 6003 1.5
15 6016 2.0
15 6025 3.0
15 6037 3.0
15 6059 2.0
15 6155 0.5
15 6157 0.5
15 6180 1.0
15 6188 3.5
15 6203 3.0
15 6218 0.5
15 6271 4.0
15 6281 1.0
15 6283 1.0
15 6287 0.5
15 6296 1.5
15 6299 2.5
15 6303 2.5
15 6327 4.0
15 6331 3.0
15 6333 3.0
15 6365 1.0
15 6373 2.0
15 6377 1.0
15 6378 3.0
15 6380 3.0
15 6385 1.5
15 6433 3.0
15 6440 3.5
15 6442 3.5
15 6464 2.5
15 6502 3.5
15 6503 2.5
15 6534 2.0
15 6537 2.5
15 6539 3.5
15 6547 1.0
15 6552 1.5
15 6586 3.0
15 6593 1.0
15 6620 1.5
15 6641 4.0
15 6650 3.5
15 6708 2.0
15 6711 3.5
15 6754 0.5
15 6773 1.0
15 6783 2.0
15 6787 5.0
15 6816 4.0
15 6820 2.5
15 6863 2.0
15 6867 3.5
15 6870 3.5
15 6873 1.0
15 6874 1.0
15 6875 1.0
15 6879 2.5
15 6885 1.0
15 6932 4.5
15 6934 1.5
15 6936 1.0
15 6942 3.0
15 6944 4.0
15 6947 1.0
15 6953 2.0
15 6957 4.0
15 6961 2.5
15 6975 4.0
15 6978 2.5
15 6979 3.0
15 6989 2.5
15 7003 2.0
15 7004 2.5
15 7008 3.5
15 7010 3.5
15 7028 3.5
15 7034 4.5
15 7090 3.0
15 7123 3.5
15 7132 3.0
15 7143 2.0
15 7147 1.5
15 7153 1.5
15 7156 3.0
15 7162 1.0
15 7173 0.5
15 7199 1.0
15 7254 1.0
15 7265 3.5
15 7293 1.0
15 7317 3.0
15 7323 2.0
15 7325 0.5
15 7327 1.5
15 7346 3.0
15 7348 2.0
15 7361 5.0
15 7371 1.0
15 7373 1.5
15 7438 0.5
15 7444 1.0
15 7445 1.5
15 7451 3.5
15 7458 1.5
15 7484 4.0
15 7487 1.5
15 7560 3.5
15 7569 3.5
15 7573 2.5
15 7698 3.0
15 7792 2.5
15 7925 3.0
15 8011 2.0
15 8264 4.0
15 8360 2.5
15 8361 4.0
15 8366 2.5
15 8368 1.5
15 8376 2.5
15 8464 3.0
15 8528 1.0
15 8529 1.5
15 8531 1.5
15 8581 2.5
15 8582 3.5
15 8622 3.5
15 8623 3.0
15 8636 3.0
15 8638 4.0
15 8641 3.0
15 8644 1.0
15 8645 2.0
15 8665 3.5
15 8781 0.5
15 8784 2.0
15 8798 3.0
15 8807 2.5
15 8865 1.0
15 8874 2.5
15 8910 2.5
15 8914 4.5
15 8917 4.0
15 8930 2.5
15 8948 1.0
15 8949 4.5
15 8950 2.0
15 8957 3.0
15 8958 3.5
15 8961 2.0
15 8970 2.0
15 8972 3.5
15 8974 2.5
15 8984 2.0
15 26131 5.0
15 26152 4.0
15 26729 4.5
15 26810 2.0
15 27020 2.5
15 27478 2.5
15 27660 4.0
15 27773 1.0
15 27821 1.0
15 27846 4.0
15 27904 2.5
15 30707 1.5
15 30749 2.0
15 30810 1.5
15 30812 0.5
15 30825 1.5
15 31685 0.5
15 31696 3.5
15 32587 3.5
15 33004 0.5
15 33154 3.5
15 33166 3.5
15 33493 5.0
15 33679 3.5
15 33794 4.5
15 34048 0.5
15 34072 1.5
15 34150 1.0
15 34162 1.0
15 34319 1.0
15 34334 1.5
15 34405 0.5
15 34542 3.5
15 35836 3.0
15 35957 2.5
15 36517 1.5
15 36529 1.0
15 37386 2.0
15 37729 2.0
15 37741 2.5
15 38061 4.5
15 38886 1.5
15 39292 4.5
15 40583 2.0
15 40815 1.5
15 41997 2.5
15 42718 4.5
15 44004 1.0
15 44191 2.5
15 44195 2.0
15 44199 4.0
15 44555 1.0
15 44597 2.5
15 44665 1.0
15 44761 1.5
15 44788 4.0
15 45186 2.5
15 45447 1.0
15 45499 2.5
15 45517 0.5
15 45666 4.0
15 45672 1.5
15 45720 1.5
15 45722 2.0
15 45728 0.5
15 45950 3.0
15 46530 0.5
15 46578 1.0
15 46723 2.0
15 46970 2.0
15 46972 3.5
15 46976 3.5
15 47610 1.5
15 47999 2.5
15 48043 0.5
15 48082 1.0
15 48385 4.0
15 48394 1.5
15 48516 3.0
15 48774 4.0
15 48780 4.0
15 49272 4.0
15 49278 2.5
15 49286 2.5
15 50851 3.5
15 50872 3.5
15 51080 4.5
15 51255 1.5
15 51540 5.0
15 51662 2.0
15 52245 1.5
15 52328 1.5
15 52604 2.0
15 52722 1.5
15 52973 3.5
15 53322 3.5
15 53464 1.5
15 53894 2.5
15 53972 3.0
15 53996 4.0
15 54001 2.0
15 54272 1.0
15 54286 2.5
15 54372 4.5
15 54503 3.5
15 54881 4.5
15 55247 1.0
15 55269 1.0
15 55276 3.5
15 55442 2.5
15 55765 2.0
15 55820 2.0
15 55830 2.5
15 56174 1.0
15 56367 2.0
15 56563 4.0
15 56775 3.0
15 56782 1.0
15 57368 1.5
15 57640 4.0
15 57669 1.5
15 58025 1.0
15 58295 1.5
15 58559 4.5
15 58998 1.5
15 59126 4.0
15 59315 4.5
15 59369 2.5
15 59519 3.5
15 59615 1.0
15 59784 3.5
15 59900 1.5
15 60037 0.5
15 60040 3.0
15 60069 4.5
15 60072 1.0
15 60074 1.0
15 60126 1.0
15 60295 3.5
15 60684 4.0
15 60766 3.5
15 61024 1.0
15 61132 2.0
15 61323 1.0
15 61394 2.0
15 62374 3.5
15 62434 3.5
15 62511 4.5
15 63082 0.5
15 63113 3.5
15 63131 2.0
15 63859 3.0
15 64620 2.0
15 64839 1.0
15 64957 1.5
15 65642 4.5
15 65802 0.5
15 66097 3.0
15 66130 1.5
15 66203 1.0
15 66596 1.5
15 66665 3.0
15 66934 0.5
15 67087 1.5
15 67193 1.5
15 67665 3.5
15 67734 1.5
15 67997 4.0
15 68157 3.0
15 68159 4.0
15 68237 3.5
15 68319 2.0
15 68324 1.0
15 68358 4.5
15 68791 4.0
15 68793 3.0
15 68954 2.0
15 69122 1.0
15 69306 2.0
15 69406 1.0
15 69436 0.5
15 69481 4.5
15 69524 4.0
15 69526 3.0
15 70286 5.0
15 70293 3.5
15 70336 4.5
15 70697 2.5
15 70862 2.5
15 71211 3.5
15 71264 1.5
15 71282 2.5
15 71462 3.0
15 71464 2.0
15 71535 1.0
15 71838 2.0
15 72011 2.5
15 72226 1.5
15 72378 1.0
15 72998 4.0
15 73017 1.0
15 73344 3.5
15 74458 0.5
15 74649 4.0
15 74795 1.5
15 74851 0.5
15 76077 2.0
15 76093 4.0
15 76251 3.0
15 76293 3.0
15 76738 2.5
15 77364 2.5
15 77455 4.0
15 77561 1.0
15 78209 3.0
15 78469 3.0
15 78499 2.0
15 78574 4.5
15 79057 2.5
15 79132 5.0
15 79185 2.5
15 79242 2.5
15 79293 1.5
15 79428 1.0
15 79695 0.5
15 79702 1.5
15 80126 1.0
15 80185 3.0
15 80463 2.0
15 80489 4.0
15 80862 2.5
15 80906 4.0
15 81158 3.0
15 81191 3.0
15 81229 3.5
15 81591 1.0
15 81782 3.0
15 81834 2.0
15 81845 3.0
15 81847 1.0
15 81932 3.0
15 82461 3.0
15 82854 0.5
15 83270 1.0
15 83293 3.5
15 83349 1.0
15 83613 0.5
15 83827 4.0
15 84152 3.0
15 84374 2.5
15 84392 2.5
15 84954 1.0
15 85414 4.0
15 85774 4.0
15 86190 1.5
15 86332 1.0
15 86644 1.5
15 86781 5.0
15 86833 4.0
15 86882 2.5
15 86898 3.5
15 86911 0.5
15 87222 4.0
15 87232 1.5
15 87304 0.5
15 87306 1.0
15 87430 0.5
15 87485 1.0
15 87520 4.5
15 87869 2.5
15 87930 2.0
15 88125 3.0
15 88129 2.5
15 88140 1.0
15 88163 3.5
15 88356 1.5
15 88744 4.5
15 88950 0.5
15 89090 1.5
15 89337 3.0
15 89470 1.5
15 89492 5.0
15 89745 3.0
15 89840 1.0
15 90249 3.5
15 90266 2.5
15 90428 4.5
15 90439 0.5
15 90531 4.0
15 90600 3.5
15 90603 2.5
15 90746 1.5
15 90866 1.0
15 90870 0.5
15 91500 0.5
15 91505 1.0
15 91529 3.0
15 91535 2.0
15 91542 1.0
15 91630 2.5
15 91653 4.5
15 91658 4.0
15 91842 3.0
15 91869 3.0
15 92420 1.5
15 92507 2.5
15 93326 1.0
15 93363 1.0
15 93510 3.0
15 93721 2.0
15 93831 2.5
15 93840 3.5
15 94015 1.0
15 94018 1.0
15 94478 1.0
15 94677 4.0
15 94777 2.5
15 94780 1.5
15 94833 1.5
15 94864 1.5
15 94959 1.0
15 95105 1.0
15 95167 1.0
15 95199 0.5
15 95311 1.5
15 95443 0.5
15 95510 3.5
15 95558 1.0
15 95875 1.5
15 96079 3.0
15 96150 2.0
15 96488 3.5
15 96610 1.5
15 96667 2.5
15 96737 2.5
15 97304 2.5
15 97393 3.5
15 97866 3.5
15 97913 2.5
15 97923 3.0
15 97938 2.5
15 98122 0.5
15 98154 0.5
15 98809 0.5
15 98961 3.0
15 99007 1.0
15 99112 3.5
15 99114 1.5
15 99149 1.0
15 99468 2.5
15 99811 4.0
15 100032 2.0
15 100083 0.5
15 100365 2.5
15 100383 1.0
15 100517 3.0
15 100556 4.0
15 100581 1.5
15 100714 3.0
15 100745 1.0
15 101076 3.0
15 101112 0.5
15 101362 3.0
15 101864 3.5
15 101895 1.0
15 102123 1.5
15 102125 2.0
15 102445 3.0
15 102800 2.5
15 102880 0.5
15 102903 1.0
15 103042 2.5
15 103228 5.0
15 103249 0.5
15 103253 1.0
15 103372 1.0
15 103810 1.5
15 104211 3.5
15 104241 1.0
15 104272 3.0
15 104726 3.0
15 104841 3.5
15 104879 4.0
15 105504 3.5
15 106072 2.0
15 106111 1.0
15 106332 3.5
15 106489 2.0
15 106782 3.5
15 106916 1.5
15 106920 4.5
15 107348 0.5
15 107406 4.0
15 107910 4.5
15 108188 2.0
15 108190 0.5
15 108689 0.5
15 108729 1.0
15 108932 1.5
15 108945 1.0
15 109187 0.5
15 109374 1.0
15 109487 3.5
15 109673 1.5
15 109687 2.5
15 109848 3.0
15 110102 4.0
15 110127 0.5
15 110553 0.5
15 110730 1.0
15 110771 2.0
15 111228 2.5
15 111360 1.0
15 111362 3.5
15 111364 4.0
15 111443 4.0
15 111622 4.5
15 111759 4.5
15 111781 4.5
15 112138 3.5
15 112171 2.5
15 112183 2.0
15 112370 3.5
15 112552 1.5
15 112556 4.5
15 112623 4.0
15 112788 1.0
15 112852 4.5
15 112940 1.5
15 113345 0.5
15 113348 2.0
15 113378 0.5
15 113741 1.0
15 114180 1.0
15 114635 4.0
15 115149 4.0
15 115502 3.5
15 115569 5.0
15 115617 1.5
15 115713 3.5
15 116161 1.0
15 116797 0.5
15 116799 0.5
15 116823 0.5
15 116897 4.5
15 117176 1.0
15 117529 4.0
15 117533 3.5
15 118696 1.5
15 119141 2.0
15 119145 1.5
15 120466 1.5
15 120799 3.0
15 121171 3.0
15 121231 4.5
15 122882 1.0
15 122886 3.5
15 122890 3.0
15 122892 3.0
15 122900 3.0
15 122902 0.5
15 122904 1.0
15 122920 3.0
15 122924 2.5
15 127136 1.0
15 128360 2.5
15 129937 1.5
15 130452 2.0
15 130490 0.5
15 130576 2.0
15 130634 2.0
15 131013 3.0
15 132046 0.5
15 132480 3.0
15 132796 3.0
15 132961 3.0
15 134130 3.5
15 134368 4.5
15 134393 4.0
15 134853 1.0
15 135133 0.5
15 135436 1.0
15 135567 3.0
15 135569 3.0
15 136020 3.0
15 136562 1.5
15 136864 3.0
15 137337 3.5
15 137857 3.0
15 138036 1.0
15 139385 2.5
15 139644 3.0
15 139757 3.5
15 139855 2.0
15 140110 2.5
15 140174 4.0
15 140267 4.0
15 140711 2.5
15 140928 0.5
15 142488 3.5
15 142507 3.0
15 143385 2.5
15 145839 1.0
15 145935 3.0
15 146656 3.5
15 148626 3.5
15 149352 3.0
15 149354 3.5
15 149406 4.0
15 152057 0.5
15 152077 2.0
15 152079 1.5
15 152081 3.0
15 155820 1.0
15 156607 0.5
15 156609 3.5
15 157200 1.5
15 157296 2.0
15 157667 1.5
15 158238 3.5
15 158528 3.5
15 159093 1.0
15 159690 2.0
15 159755 1.0
15 159858 4.0
15 159972 0.5
15 160080 1.0
15 160271 2.5
15 160563 1.0
15 160565 2.0
15 160567 4.0
15 161155 0.5
16 50 4.5
16 318 4.0
16 337 4.0
16 527 4.0
16 750 4.0
16 1653 5.0
16 1704 5.0
16 1961 3.5
16 2012 4.0
16 2278 3.5
16 2539 4.0
16 2706 5.0
16 2797 3.0
16 2858 4.0
16 3623 4.0
16 4014 3.5
16 4231 4.5
16 4246 4.0
16 4718 4.5
16 4738 4.5
16 4772 5.0
16 4823 4.0
16 4995 4.5
16 5349 3.0
16 5445 4.5
16 6016 4.0
16 6711 4.5
16 6874 3.5
16 7346 4.0
17 6 4.5
17 25 4.5
17 29 4.5
17 32 4.5
17 36 4.5
17 47 5.0
17 50 5.0
17 111 5.0
17 170 4.0
17 172 3.5
17 185 3.0
17 194 4.0
17 198 5.0
17 223 2.5
17 235 5.0
17 247 2.0
17 260 3.5
17 288 2.0
17 293 4.0
17 296 5.0
17 307 3.5
17 318 5.0
17 348 3.5
17 356 2.5
17 377 0.5
17 431 4.5
17 480 0.5
17 482 0.5
17 492 5.0
17 527 4.0
17 541 5.0
17 555 4.0
17 590 3.0
17 593 4.5
17 608 3.5
17 680 4.5
17 714 4.5
17 736 2.5
17 778 4.5
17 858 5.0
17 866 4.5
17 903 5.0
17 904 4.5
17 908 5.0
17 910 3.5
17 912 4.5
17 913 5.0
17 922 5.0
17 923 4.5
17 924 4.5
17 928 4.5
17 930 3.5
17 931 4.5
17 942 3.5
17 965 3.5
17 1036 2.5
17 1077 4.0
17 1079 2.5
17 1089 5.0
17 1092 4.0
17 1095 2.0
17 1104 3.5
17 1136 5.0
17 1173 1.0
17 1175 4.5
17 1193 4.5
17 1199 4.5
17 1206 5.0
17 1210 3.5
17 1212 5.0
17 1213 5.0
17 1218 4.0
17 1220 4.0
17 1221 5.0
17 1230 5.0
17 1232 5.0
17 1235 5.0
17 1237 5.0
17 1240 3.0
17 1241 0.5
17 1244 4.0
17 1245 4.0
17 1246 5.0
17 1248 5.0
17 1249 2.5
17 1251 3.5
17 1252 5.0
17 1255 2.0
17 1258 3.5
17 1263 4.5
17 1265 4.5
17 1267 5.0
17 1270 4.5
17 1298 4.5
17 1333 2.0
17 1348 5.0
17 1396 3.0
17 1411 5.0
17 1464 5.0
17 1466 4.5
17 1517 3.0
17 1570 2.5
17 1580 2.5
17 1597 2.5
17 1617 4.5
17 1625 5.0
17 1627 4.0
17 1645 3.5
17 1653 5.0
17 1673 4.5
17 1674 4.5
17 1704 4.0
17 1721 0.5
17 1729 2.5
17 1732 4.0
17 1748 4.5
17 1809 3.0
17 1834 4.5
17 1884 5.0
17 1921 5.0
17 1923 3.0
17 1997 4.0
17 2010 5.0
17 2011 4.0
17 2012 4.0
17 2021 3.5
17 2023 4.0
17 2028 3.5
17 2066 5.0
17 2067 4.5
17 2076 5.0
17 2110 3.5
17 2117 4.5
17 2118 4.0
17 2159 2.5
17 2160 4.5
17 2167 2.0
17 2204 4.5
17 2232 4.5
17 2278 3.5
17 2324 4.5
17 2329 4.0
17 2353 3.5
17 2396 4.5
17 2455 4.0
17 2467 5.0
17 2490 4.0
17 2502 1.0
17 2539 2.5
17 2551 5.0
17 2571 5.0
17 2579 5.0
17 2594 5.0
17 2600 5.0
17 2606 3.0
17 2657 3.0
17 2672 3.5
17 2677 4.0
17 2683 3.0
17 2692 4.5
17 2707 3.5
17 2710 3.5
17 2712 3.0
17 2726 4.5
17 2762 4.5
17 2791 2.0
17 2858 4.5
17 2892 3.5
17 2916 4.0
17 2918 3.0
17 2952 2.5
17 2959 5.0
17 2973 5.0
17 2997 5.0
17 3018 4.0
17 3134 5.0
17 3147 4.0
17 3160 2.5
17 3253 2.0
17 3262 4.5
17 3267 4.0
17 3328 4.0
17 3386 4.0
17 3408 2.5
17 3435 5.0
17 3476 4.5
17 3503 4.5
17 3504 3.5
17 3535 4.5
17 3578 4.0
17 3598 4.0
17 3676 5.0
17 3730 3.0
17 3735 4.0
17 3742 4.0
17 3785 3.5
17 3788 4.5
17 3863 3.5
17 3949 4.0
17 3977 1.0
17 3994 4.0
17 3996 4.5
17 4027 1.5
17 4034 4.0
17 4037 4.5
17 4210 3.0
17 4226 5.0
17 4239 3.5
17 4246 0.5
17 4262 5.0
17 4306 3.5
17 4404 5.0
17 4437 5.0
17 4546 4.5
17 4552 4.0
17 4645 4.5
17 4725 4.5
17 4848 5.0
17 4878 4.0
17 4886 3.5
17 4896 0.5
17 4914 5.0
17 4963 4.0
17 4973 4.5
17 4975 4.0
17 4993 4.5
17 4995 3.0
17 5015 4.0
17 5017 5.0
17 5054 4.0
17 5060 0.5
17 5062 5.0
17 5072 2.5
17 5105 5.0
17 5137 4.5
17 5254 2.5
17 5266 3.0
17 5299 0.5
17 5316 1.5
17 5349 1.5
17 5388 4.0
17 5418 3.5
17 5445 4.5
17 5464 4.0
17 5502 0.5
17 5574 2.0
17 5608 4.5
17 5630 4.0
17 5669 4.5
17 5679 4.0
17 5686 2.5
17 5782 4.5
17 5809 2.0
17 5853 3.0
17 5867 4.0
17 5881 4.0
17 5893 2.0
17 5903 3.5
17 5949 4.5
17 5952 4.5
17 6016 5.0
17 6059 3.5
17 6140 4.0
17 6197 4.5
17 6214 3.0
17 6242 4.0
17 6281 3.5
17 6287 1.0
17 6294 0.5
17 6322 2.0
17 6323 2.0
17 6365 2.0
17 6378 2.0
17 6383 0.5
17 6385 4.0
17 6502 3.0
17 6503 0.5
17 6530 5.0
17 6538 4.0
17 6584 3.5
17 6643 4.5
17 6666 4.5
17 6708 3.5
17 6711 1.5
17 6757 4.0
17 6774 4.0
17 6777 4.0
17 6790 3.5
17 6858 2.0
17 6874 4.5
17 6971 5.0
17 6975 3.5
17 6979 3.5
17 6987 5.0
17 6993 4.0
17 7003 4.0
17 7013 2.5
17 7022 4.5
17 7044 2.5
17 7068 4.5
17 7069 4.5
17 7084 3.5
17 7090 4.0
17 7115 4.5
17 7116 4.5
17 7123 5.0
17 7135 4.5
17 7153 4.5
17 7163 2.0
17 7223 4.0
17 7254 4.0
17 7361 4.5
17 7371 5.0
17 7438 4.5
17 7445 1.0
17 7587 5.0
17 7700 5.0
17 7728 4.5
17 7771 5.0
17 7792 4.0
17 7827 4.0
17 7981 5.0
17 7982 3.5
17 7991 0.5
17 8195 3.0
17 8228 5.0
17 8360 3.0
17 8370 3.0
17 8477 4.5
17 8600 4.0
17 8620 3.5
17 8622 3.0
17 8644 2.0
17 8665 3.5
17 8690 3.0
17 8781 2.0
17 8783 0.5
17 8798 4.5
17 8865 0.5
17 8874 3.5
17 8914 4.5
17 8928 3.0
17 8950 5.0
17 8957 3.0
17 8958 5.0
17 8973 3.5
17 8983 2.5
17 27266 3.5
17 27317 5.0
17 27604 3.0
17 27721 4.0
17 27773 5.0
17 27788 3.0
17 27834 4.5
17 31410 5.0
17 31878 3.0
17 31952 4.5
17 32587 5.0
17 33004 2.5
17 33615 1.0
17 33683 2.0
17 34048 3.0
17 34437 5.0
18 5 3.0
18 6 4.0
18 7 3.0
18 9 3.0
18 14 2.0
18 17 4.0
18 18 3.0
18 25 5.0
18 32 5.0
18 36 3.0
18 52 3.0
18 62 4.0
18 74 2.0
18 76 3.0
18 79 2.0
18 81 3.0
18 85 4.0
18 86 4.0
18 92 3.0
18 95 3.0
18 100 4.0
18 140 3.0
18 141 4.0
18 260 3.0
18 376 3.0
18 494 3.0
18 608 4.0
18 628 4.0
18 640 3.0
18 648 3.0
18 653 4.0
18 707 3.0
18 708 4.0
18 719 3.0
18 733 4.0
18 736 2.0
18 743 3.0
18 748 3.0
18 762 1.0
18 765 2.0
18 780 3.0
18 785 4.0
18 786 4.0
18 788 3.0
18 802 4.0
18 805 4.0
18 818 3.0
18 832 3.0
18 849 4.0
18 852 3.0
18 880 1.0
19 1 3.0
19 2 3.0
19 3 3.0
19 4 3.0
19 6 3.0
19 7 3.0
19 9 3.0
19 10 3.0
19 11 3.0
19 14 5.0
19 16 5.0
19 21 3.0
19 22 3.0
19 23 1.0
19 25 3.0
19 29 3.0
19 32 3.0
19 34 4.0
19 35 3.0
19 36 3.0
19 39 3.0
19 42 3.0
19 45 3.0
19 47 5.0
19 48 3.0
19 50 4.0
19 52 3.0
19 57 3.0
19 58 3.0
19 63 3.0
19 64 2.0
19 70 4.0
19 74 3.0
19 89 3.0
19 94 3.0
19 95 3.0
19 97 4.0
19 101 3.0
19 105 3.0
19 110 3.0
19 111 5.0
19 112 3.0
19 122 3.0
19 125 3.0
19 141 3.0
19 145 4.0
19 150 3.0
19 153 3.0
19 154 4.0
19 159 4.0
19 160 4.0
19 162 5.0
19 165 3.0
19 166 2.0
19 172 1.0
19 176 4.0
19 177 2.0
19 179 2.0
19 180 3.0
19 194 4.0
19 196 3.0
19 198 3.0
19 202 3.0
19 206 3.0
19 208 3.0
19 209 2.0
19 215 3.0
19 223 4.0
19 229 4.0
19 230 5.0
19 231 3.0
19 235 3.0
19 246 4.0
19 247 4.0
19 249 3.0
19 253 3.0
19 260 4.0
19 261 4.0
19 262 5.0
19 266 1.0
19 269 3.0
19 276 1.0
19 281 3.0
19 283 3.0
